"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL86115";"";"";"Small molecule";"";"400.54";"3";"5";"2.30";"118.72";"5";"3";"0";"15";"N";"0.39";"3.17";"10.10";"0.12";"0.12";"1";"MOL";"-1";"27";"7";"4";"0";"400.2032";"-0.47";"ZWITTERION";"C19H32N2O5S";"CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCCCN)cc1)C(=O)O";"XGOJDBSLSPIZAZ-SFHVURJKSA-N"
"CHEMBL244013";"";"";"Small molecule";"";"584.81";"8";"10";"1.31";"192.61";"9";"8";"2";"8";"N";"0.23";"3.18";"8.32";"-0.77";"-1.18";"2";"MOL";"-1";"36";"12";"8";"3";"583.0469";"-0.41";"ACID";"C22H23BrClN5O7";"O=C(O)C[C@H](NC(=O)CNC(=O)c1cc(O)cc(NC2=NCC(O)CN2)c1)c1cc(Cl)cc(Br)c1O";"XROUNTCRSNMMAO-KRWDZBQOSA-N"
"CHEMBL591778";"";"";"Small molecule";"";"504.61";"5";"5";"4.59";"94.56";"5";"3";"1";"9";"N";"0.39";"3.88";"6.66";"3.29";"2.67";"3";"MOL";"-1";"37";"7";"3";"1";"504.2537";"-1.06";"ACID";"C29H33FN4O3";"Cc1cc(F)cc(C)c1C(=O)NC(Cc1ccc(N2CCC(CNc3ccccn3)CC2)cc1)C(=O)O";"FSPLAXQMJPHBAM-UHFFFAOYSA-N"
"CHEMBL2031164";"";"";"Small molecule";"";"513.38";"2";"5";"4.79";"116.34";"5";"4";"1";"10";"N";"0.23";"3.39";"6.96";"3.39";"2.83";"4";"MOL";"-1";"35";"8";"4";"1";"512.1018";"-0.95";"ACID";"C25H22Cl2N4O4";"O=C(N[C@@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl";"IFDCMTYFWOPBHL-NRFANRHFSA-N"
"CHEMBL593702";"";"";"Small molecule";"";"513.66";"4";"4";"6.08";"91.32";"5";"3";"2";"9";"N";"0.25";"4.53";"7.38";"5.10";"4.81";"4";"MOL";"-1";"37";"6";"3";"2";"513.2086";"-0.79";"ACID";"C30H31N3O3S";"Cc1ccnc(NCc2csc(-c3ccc(C[C@H](NC(=O)c4c(C)cc(C)cc4C)C(=O)O)cc3)c2)c1";"FAUUZARDASUJGS-VWLOTQADSA-N"
"CHEMBL2030957";"";"";"Small molecule";"";"488.37";"2";"3";"4.70";"100.55";"5";"3";"0";"11";"N";"0.34";"3.47";"6.64";"2.81";"2.01";"3";"MOL";"-1";"33";"7";"3";"0";"487.1066";"-0.99";"ACID";"C24H23Cl2N3O4";"O=C(N[C@@H](Cc1cccc(OCCCNc2ccccn2)c1)C(=O)O)c1c(Cl)cccc1Cl";"KRNPACMXJWBKFZ-FQEVSTJZSA-N"
"CHEMBL369635";"";"";"Small molecule";"";"611.70";"6";"8";"2.90";"203.03";"6";"7";"2";"15";"N";"0.16";"3.54";"None";"3.16";"-3.11";"2";"MOL";"-1";"44";"13";"7";"3";"611.2955";"-0.64";"ACID";"C31H41N5O8";"Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)O)C(C)C)cc1";"BRXOSTDCWWZMCS-DPZBCOQUSA-N"
"CHEMBL2030965";"";"";"Small molecule";"";"492.43";"1";"2";"5.09";"91.32";"5";"3";"1";"10";"N";"0.37";"4.10";"7.22";"3.42";"3.07";"3";"MOL";"-1";"32";"6";"3";"1";"491.0837";"-0.87";"ACID";"C23H23Cl2N3O3S";"CNc1cccc(CCCc2csc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)c2)n1";"DONYTUFIXISVKJ-IBGZPJMESA-N"
"CHEMBL4794300";"";"";"Unknown";"";"391.30";"13";"29";"0.55";"112.73";"4";"3";"0";"4";"N";"0.55";"3.83";"4.44";"-0.93";"-3.40";"1";"MOL";"-1";"20";"7";"4";"0";"277.1063";"-0.44";"ACID";"C15H16F3N3O6";"Nc1ccc(CNC(=O)N2C(=O)CC2CC(=O)O)cc1.O=C(O)C(F)(F)F";"KQQPMJPLUTYQMW-UHFFFAOYSA-N"
"CHEMBL4797755";"";"";"Unknown";"";"462.38";"12";"29";"0.26";"141.83";"5";"4";"0";"7";"N";"0.52";"3.58";"9.25";"-3.20";"-3.21";"1";"MOL";"-1";"25";"9";"5";"0";"348.1434";"-0.75";"ZWITTERION";"C18H21F3N4O7";"NCc1ccc(NC(=O)N2C(=O)CC2CC(=O)NCCC(=O)O)cc1.O=C(O)C(F)(F)F";"WNJSILFLYVIFJS-UHFFFAOYSA-N"
"CHEMBL4568321";"";"";"Unknown";"";"601.68";"3";"3";"1.20";"176.26";"9";"4";"1";"13";"N";"0.24";"3.40";"6.63";"-0.08";"-0.88";"2";"MOL";"-1";"42";"13";"4";"2";"601.2206";"-1.07";"ACID";"C28H35N5O8S";"C#CCOC(=O)N1C[C@H](OCC(=O)NC[C@H](NS(=O)(=O)c2c(C)cc(C)cc2C)C(=O)O)C[C@H]1CNc1ccccn1";"ACYKBAYFNYDVSD-ZRBLBEILSA-N"
"CHEMBL2030807";"";"";"Small molecule";"";"488.37";"7";"18";"4.48";"100.55";"5";"3";"0";"10";"N";"0.39";"3.39";"6.88";"2.53";"1.95";"3";"MOL";"-1";"33";"7";"3";"0";"487.1066";"-0.78";"ACID";"C24H23Cl2N3O4";"CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1";"BPTWIXQUGNKCHT-FQEVSTJZSA-N"
"CHEMBL2030812";"";"";"Small molecule";"";"439.56";"6";"9";"3.83";"100.55";"5";"3";"0";"10";"N";"0.52";"3.90";"6.88";"2.19";"1.60";"2";"MOL";"-1";"32";"7";"3";"0";"439.2471";"-0.38";"ACID";"C25H33N3O4";"CNc1cccc(CCOc2ccc(C[C@H](NC(=O)C3(C)CCCCC3)C(=O)O)cc2)n1";"XOCIVSKNARLKGI-NRFANRHFSA-N"
"CHEMBL29146";"";"";"Small molecule";"";"538.52";"5";"7";"1.22";"200.99";"8";"6";"2";"12";"N";"0.20";"3.77";"None";"0.40";"-3.06";"3";"MOL";"-1";"39";"14";"6";"3";"538.1812";"-0.95";"ACID";"C25H26N6O8";"O=C(CNC(=O)c1cnc(NC(=O)NCc2ccccc2)o1)NC[C@H](NC(=O)OCc1ccccc1)C(=O)O";"ZMVBGJMBSDZOLI-SFHVURJKSA-N"
"CHEMBL593226";"";"";"Small molecule";"";"514.65";"4";"4";"5.48";"104.21";"6";"3";"2";"9";"N";"0.27";"4.23";"7.37";"4.48";"4.18";"4";"MOL";"-1";"37";"7";"3";"2";"514.2039";"-1.02";"ACID";"C29H30N4O3S";"Cc1ccnc(NCc2cnc(-c3ccc(C[C@H](NC(=O)c4c(C)cc(C)cc4C)C(=O)O)cc3)s2)c1";"YUBVJZGWIJZEGM-DEOSSOPVSA-N"
"CHEMBL4531821";"";"";"Unknown";"";"603.68";"1";"1";"2.61";"159.19";"8";"4";"1";"15";"N";"0.20";"3.77";"6.63";"0.57";"-0.24";"3";"MOL";"-1";"44";"12";"4";"2";"603.2693";"-0.58";"ACID";"C32H37N5O7";"O=C(CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)NC[C@H](NC(=O)CCc1ccccc1)C(=O)O";"IXFAGPXZKNFPLS-VJGNERBWSA-N"
"CHEMBL4537764";"";"";"Unknown";"";"603.68";"3";"3";"2.91";"159.19";"8";"4";"1";"13";"N";"0.23";"3.71";"6.63";"1.17";"0.36";"3";"MOL";"-1";"44";"12";"4";"2";"603.2693";"-0.72";"ACID";"C32H37N5O7";"Cc1cccc(C)c1C(=O)N[C@@H](CNC(=O)CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)C(=O)O";"OCKIBMLBQFKAFT-NXCFDTQHSA-N"
"CHEMBL206484";"";"";"Small molecule";"";"481.55";"7";"12";"5.53";"100.43";"4";"3";"1";"8";"N";"0.31";"4.45";"None";"5.37";"2.53";"4";"MOL";"-1";"36";"7";"3";"1";"481.2002";"-1.16";"ACID";"C29H27N3O4";"Cc1ccccc1NC(=O)Nc1ccc(-c2cccn(Cc3ccc(CCC(=O)O)cc3)c2=O)cc1";"RYYQCANRHNEFSA-UHFFFAOYSA-N"
"CHEMBL2031170";"";"";"Small molecule";"";"474.34";"1";"2";"4.02";"114.54";"5";"3";"0";"9";"N";"0.43";"3.39";"7.04";"2.22";"1.75";"3";"MOL";"-1";"32";"7";"4";"0";"473.0909";"-0.66";"ACID";"C23H21Cl2N3O4";"Nc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1";"OVSFRNHGVCEDQP-IBGZPJMESA-N"
"CHEMBL4241824";"";"";"Small molecule";"";"487.65";"14";"103";"4.76";"83.28";"6";"2";"0";"9";"N";"0.45";"4.02";"10.26";"1.35";"1.13";"3";"MOL";"-1";"36";"7";"2";"0";"487.2947";"-1.00";"ZWITTERION";"C29H37N5O2";"Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1";"ZMXBIIQMSGOIRZ-RCZVLFRGSA-N"
"CHEMBL2030963";"";"";"Small molecule";"";"486.40";"2";"7";"5.03";"91.32";"4";"3";"1";"10";"N";"0.37";"3.63";"7.22";"3.50";"3.12";"3";"MOL";"-1";"33";"6";"3";"1";"485.1273";"-0.61";"ACID";"C25H25Cl2N3O3";"CNc1cccc(CCCc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1";"LHCLWEHLDOMAOL-NRFANRHFSA-N"
"CHEMBL5219297";"";"";"";"";"609.69";"5";"12";"-3.02";"279.00";"8";"9";"2";"8";"N";"0.08";"4.05";"12.93";"-5.63";"-5.63";"0";"MOL";"0";"43";"17";"11";"3";"609.3235";"0.59";"ZWITTERION";"C26H43N9O8";"CN1C(=O)[C@H](C2CCCCC2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CC[C@H]1C(N)=O";"GNZFUMSGRXIIHE-IAGYGMIVSA-N"
"CHEMBL3905970";"";"";"Small molecule";"";"579.68";"5";"6";"2.88";"157.80";"7";"4";"1";"13";"N";"0.23";"3.18";"6.64";"0.81";"0.03";"3";"MOL";"-1";"41";"11";"4";"2";"579.2152";"-1.40";"ACID";"C29H33N5O6S";"O=C(CCCNc1ccccn1)Nc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1";"KNSPFVAZTITFFW-DQEYMECFSA-N"
"CHEMBL2030814";"";"";"Small molecule";"";"474.34";"1";"2";"4.31";"100.55";"5";"3";"0";"10";"N";"0.38";"3.48";"6.62";"2.75";"1.94";"3";"MOL";"-1";"32";"7";"3";"0";"473.0909";"-1.03";"ACID";"C23H21Cl2N3O4";"O=C(N[C@@H](Cc1cccc(OCCNc2ccccn2)c1)C(=O)O)c1c(Cl)cccc1Cl";"KGOLCHLCEKRXMA-IBGZPJMESA-N"
"CHEMBL4592129";"";"";"Unknown";"";"471.51";"1";"1";"0.82";"156.11";"8";"4";"0";"11";"N";"0.37";"1.93";"8.51";"-2.21";"-2.18";"2";"MOL";"-1";"34";"11";"5";"1";"471.2118";"-0.53";"ZWITTERION";"C23H29N5O6";"N[C@@H](CNC(=O)CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)C(=O)O";"CSRQSZMLASQZDT-OTWHNJEPSA-N"
"CHEMBL4588965";"";"";"Unknown";"";"635.67";"3";"3";"2.31";"177.65";"10";"4";"1";"15";"N";"0.19";"3.34";"6.63";"-0.19";"-0.99";"3";"MOL";"-1";"46";"14";"4";"2";"635.2591";"-0.64";"ACID";"C32H37N5O9";"COc1cccc(OC)c1C(=O)N[C@@H](CNC(=O)CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)C(=O)O";"VGFNVIXUFDQBOP-VXNXHJTFSA-N"
"CHEMBL4544022";"";"";"Unknown";"";"701.87";"1";"1";"5.66";"159.19";"8";"4";"2";"16";"N";"0.15";"3.78";"6.63";"3.88";"3.07";"3";"MOL";"-1";"51";"12";"4";"3";"701.3788";"-0.55";"ACID";"C39H51N5O7";"CC(C)c1cc(C(C)C)c(C(=O)N[C@@H](CNC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(C(=O)OCc3ccccc3)C2)C(=O)O)c(C(C)C)c1";"GYARBWHOSNWXSO-VATRQPNGSA-N"
"CHEMBL398192";"";"";"Small molecule";"";"683.78";"5";"5";"2.77";"185.49";"10";"4";"1";"15";"N";"0.18";"3.41";"8.99";"1.25";"1.16";"3";"MOL";"-1";"48";"14";"4";"2";"683.2625";"-0.76";"ZWITTERION";"C33H41N5O9S";"COc1ccnc(NC[C@@H]2C[C@@H](OCC(=O)NC[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)CN2C(=O)OCc2ccccc2)c1";"CGSLGBRMSMBNMX-ITHJLQSDSA-N"
"CHEMBL390263";"";"";"Small molecule";"";"617.77";"8";"9";"2.39";"167.03";"8";"4";"1";"13";"N";"0.26";"3.40";"6.63";"0.81";"0.01";"2";"MOL";"-1";"43";"12";"4";"2";"617.2883";"-1.03";"ACID";"C30H43N5O7S";"Cc1cc(C)c(S(=O)(=O)N[C@@H](CNC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(C(=O)CC(C)(C)C)C2)C(=O)O)c(C)c1";"PJJWGMOYKFOUPO-VXNXHJTFSA-N"
"CHEMBL48371";"";"L-734217";"Small molecule";"";"353.46";"7";"76";"0.98";"98.74";"4";"3";"0";"8";"N";"0.60";"3.84";"10.36";"-2.33";"-2.33";"0";"MOL";"-1";"25";"7";"3";"0";"353.2315";"-0.19";"ZWITTERION";"C18H31N3O4";"C[C@H](CC(=O)O)NC(=O)CN1CCC[C@@H](CCC2CCNCC2)C1=O";"SFFMYDBKYYBJRY-HIFRSBDPSA-N"
"CHEMBL591545";"";"";"Small molecule";"";"500.64";"5";"5";"4.71";"94.56";"5";"3";"1";"10";"N";"0.37";"3.95";"6.66";"3.60";"2.98";"3";"MOL";"-1";"37";"7";"3";"1";"500.2787";"-0.91";"ACID";"C30H36N4O3";"CCc1cccc(C)c1C(=O)NC(Cc1ccc(N2CCC(CNc3ccccn3)CC2)cc1)C(=O)O";"LPTIVJHXKJOFOH-UHFFFAOYSA-N"
"CHEMBL360232";"";"";"Small molecule";"";"339.40";"7";"21";"3.17";"76.38";"5";"2";"0";"8";"N";"0.66";"4.22";"6.88";"0.63";"0.10";"3";"MOL";"-1";"25";"6";"2";"0";"339.1583";"-1.20";"ACID";"C19H21N3O3";"CNc1cccc(CCOc2ccc3c(ccn3CCC(=O)O)c2)n1";"NNZBVLNVFSQLGP-UHFFFAOYSA-N"
"CHEMBL4756602";"";"";"Unknown";"";"560.59";"3";"3";"-0.64";"235.91";"7";"8";"2";"9";"N";"0.11";"3.02";"8.96";"-2.49";"-2.50";"2";"MOL";"-1";"39";"15";"9";"3";"560.1802";"-1.57";"ZWITTERION";"C23H28N8O7S";"N=C(N)Nc1cccc(C(=O)NNC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1";"PDJSBAOCILQASK-ROUUACIJSA-N"
"CHEMBL350668";"";"";"Small molecule";"";"435.51";"7";"8";"3.95";"141.19";"5";"5";"0";"8";"N";"0.20";"3.54";"8.67";"1.08";"1.07";"3";"MOL";"-1";"31";"8";"6";"1";"435.1365";"-1.15";"ZWITTERION";"C22H21N5O3S";"N=C(N)Nc1cccc(C(=O)Nc2ccc(SC(CC(=O)O)c3cccnc3)cc2)c1";"DKIPXVAZUQYHHQ-UHFFFAOYSA-N"
"CHEMBL2030968";"";"";"Small molecule";"";"489.36";"4";"6";"3.87";"113.44";"6";"3";"0";"10";"N";"0.40";"2.12";"6.88";"1.23";"0.76";"3";"MOL";"-1";"33";"8";"3";"0";"488.1018";"-0.85";"ACID";"C23H22Cl2N4O4";"CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)nc2)n1";"PVQYTVXYFKKNTQ-IBGZPJMESA-N"
"CHEMBL179400";"";"";"Small molecule";"";"340.38";"6";"17";"3.51";"84.59";"5";"2";"0";"8";"N";"0.65";"4.31";"6.88";"0.86";"0.32";"3";"MOL";"-1";"25";"6";"2";"0";"340.1423";"-0.37";"ACID";"C19H20N2O4";"CNc1cccc(CCOc2ccc3c(CCC(=O)O)coc3c2)n1";"XXGGOJFTDMPZAG-UHFFFAOYSA-N"
"CHEMBL351547";"";"";"Small molecule";"";"497.40";"9";"11";"3.61";"95.94";"5";"2";"0";"8";"N";"0.58";"3.55";"None";"3.27";"-0.09";"2";"MOL";"-1";"32";"7";"2";"0";"496.0626";"-0.89";"ACID";"C22H22Cl2N2O5S";"CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O";"YBKFCWABWAQJTN-VQTJNVASSA-N"
"CHEMBL4750022";"";"";"Unknown";"";"700.82";"3";"3";"1.56";"252.98";"8";"8";"2";"18";"N";"0.06";"3.03";"9.03";"-0.51";"-0.52";"2";"MOL";"-1";"49";"16";"9";"3";"700.3003";"-1.11";"ZWITTERION";"C32H44N8O8S";"CCCCCCCC(=O)Nc1cc(NC(=N)N)cc(C(=O)NCC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1";"YFKSRHSJFVAXDN-UIOOFZCWSA-N"
"CHEMBL4576100";"";"";"Unknown";"";"666.74";"1";"1";"4.35";"171.22";"8";"5";"1";"14";"N";"0.13";"3.71";"6.63";"1.84";"1.04";"4";"MOL";"-1";"49";"13";"5";"2";"666.2802";"-0.88";"ACID";"C36H38N6O7";"O=C(CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)NC[C@H](NC(=O)Nc1ccc(-c2ccccc2)cc1)C(=O)O";"PINWKOWMUAOTOO-YPKYBTACSA-N"
"CHEMBL4555363";"";"";"Unknown";"";"560.65";"1";"1";"3.80";"130.09";"7";"3";"1";"13";"N";"0.29";"4.42";"6.63";"1.89";"1.16";"3";"MOL";"-1";"41";"10";"3";"1";"560.2635";"-0.64";"ACID";"C31H36N4O6";"Cc1ccc(C[C@@H](CC(=O)O)NC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(C(=O)OCc3ccccc3)C2)cc1";"YPXUVYRKQVFCJD-GMQQYTKMSA-N"
"CHEMBL2332367";"";"";"Protein";"";"603.68";"7";"9";"-2.83";"270.72";"8";"10";"2";"12";"N";"0.07";"3.93";"12.66";"-5.46";"-7.53";"1";"BOTH";"-1";"43";"16";"12";"3";"603.3129";"0.82";"ZWITTERION";"C27H41N9O7";"N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O";"NVHPXYIRNJFKTE-HAGHYFMRSA-N"
"CHEMBL4576912";"";"";"Unknown";"";"581.67";"3";"3";"2.56";"159.19";"8";"4";"1";"13";"N";"0.28";"3.83";"6.63";"0.41";"-0.40";"2";"MOL";"-1";"42";"12";"4";"2";"581.2849";"-0.81";"ACID";"C30H39N5O7";"O=C(CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)NC[C@H](NC(=O)C1CCCCC1)C(=O)O";"XNQJUYHIGHGYMT-GVAUOCQISA-N"
"CHEMBL87188";"";"";"Protein";"";"532.56";"3";"4";"-2.26";"268.11";"7";"9";"2";"15";"N";"0.07";"3.55";"11.31";"-6.52";"-6.65";"2";"BOTH";"-1";"38";"15";"12";"3";"532.2394";"0.39";"ZWITTERION";"C23H32N8O7";"NC(N)=NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O";"IACNLTVRZIHFQK-XIRDDKMYSA-N"
"CHEMBL396248";"";"";"Small molecule";"";"647.80";"5";"5";"2.40";"176.26";"9";"4";"1";"14";"N";"0.24";"3.41";"8.99";"0.64";"0.54";"2";"MOL";"-1";"45";"13";"4";"2";"647.2989";"-0.84";"ZWITTERION";"C31H45N5O8S";"COc1ccnc(NC[C@@H]2C[C@@H](OCC(=O)NC[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)CN2C(=O)CC(C)(C)C)c1";"XLANGJRVQABTFO-CAOCKLPOSA-N"
"CHEMBL4524794";"";"";"Unknown";"";"569.66";"3";"3";"2.41";"159.19";"8";"4";"1";"14";"N";"0.27";"3.87";"6.63";"0.55";"-0.26";"2";"MOL";"-1";"41";"12";"4";"2";"569.2849";"-0.63";"ACID";"C29H39N5O7";"CCC(C)(C)C(=O)N[C@@H](CNC(=O)CO[C@@H]1C[C@@H](CNc2ccccn2)N(C(=O)OCc2ccccc2)C1)C(=O)O";"FDEATVNEVKUYSK-ZRBLBEILSA-N"
